CarID,Manufacturer,Model,Engine size,Features,Fuel_Type,Year_of_Manufacturing,Mileage,Price,DealerName,DealerCity,Latitude,Longitude,ServiceID,Date_of_Service,ServiceType,Cost_of_Service,AccidentID,Date_of_Accident,Description,Cost_of_Repair,Severity
C06709,Toyota,Prius,1,Navigation,Hybrid,1994,130034,3189,Perez Group,Chester,50.987354,-1.084662,S20222,09/09/2020,Wheel Alignment,151,A10080,27/11/2024,Accident on slippery road,2307,Severe
C26937,Toyota,RAV4,2.2,Cruise Control,Hybrid,1987,254895,1180,Johnson-Turner,Milton Keynes,52.018756,0.17948,S81142,05/12/2020,Brake Replacement,126,A40524,20/08/2022,Parking lot scrape,645,Major
C26937,Toyota,RAV4,2.2,Air Conditioning,Hybrid,1987,254895,1180,Johnson-Turner,Milton Keynes,52.018756,0.17948,S81142,05/12/2020,Brake Replacement,126,A40524,20/08/2022,Parking lot scrape,645,Major
C26937,Toyota,RAV4,2.2,Cruise Control,Hybrid,1987,254895,1180,Johnson-Turner,Milton Keynes,52.018756,0.17948,S81140,03/11/2020,Spark Plug Replacement,154,A40524,20/08/2022,Parking lot scrape,645,Major
C26937,Toyota,RAV4,2.2,Air Conditioning,Hybrid,1987,254895,1180,Johnson-Turner,Milton Keynes,52.018756,0.17948,S81140,03/11/2020,Spark Plug Replacement,154,A40524,20/08/2022,Parking lot scrape,645,Major
C26937,Toyota,RAV4,2.2,Cruise Control,Hybrid,1987,254895,1180,Johnson-Turner,Milton Keynes,52.018756,0.17948,S81141,04/05/2025,Battery Replacement,382,A40524,20/08/2022,Parking lot scrape,645,Major
C26937,Toyota,RAV4,2.2,Air Conditioning,Hybrid,1987,254895,1180,Johnson-Turner,Milton Keynes,52.018756,0.17948,S81141,04/05/2025,Battery Replacement,382,A40524,20/08/2022,Parking lot scrape,645,Major
C17572,BMW,M5,4.4,Air Conditioning,Petrol,2005,24910,45518,"Perez, Gordon and Thomas",Luton,53.079879,0.867981,,,,,A26395,12/02/2022,Side mirror broken,3406,Moderate
C15247,BMW,M5,4.4,Heated Seats,Petrol,2002,139793,16857,Brewer-Sosa,Swansea,51.532466,-1.391684,,,,,A22955,14/01/2024,Scratched paint on rear bumper,2983,Severe
C15247,BMW,M5,4.4,Bluetooth,Petrol,2002,139793,16857,Brewer-Sosa,Swansea,51.532466,-1.391684,,,,,A22955,14/01/2024,Scratched paint on rear bumper,2983,Severe
C15247,BMW,M5,4.4,Heated Seats,Petrol,2002,139793,16857,Brewer-Sosa,Swansea,51.532466,-1.391684,,,,,A22956,09/01/2023,Side swipe from passing vehicle,948,Major
C15247,BMW,M5,4.4,Bluetooth,Petrol,2002,139793,16857,Brewer-Sosa,Swansea,51.532466,-1.391684,,,,,A22956,09/01/2023,Side swipe from passing vehicle,948,Major
C35666,Ford,Mondeo,1.4,Bluetooth,Diesel,2017,38953,27541,Schroeder and Sons,Aberdeen,54.748374,0.233383,S107134,31/03/2025,Wheel Alignment,487,,,,,
C35666,Ford,Mondeo,1.4,Heated Seats,Diesel,2017,38953,27541,Schroeder and Sons,Aberdeen,54.748374,0.233383,S107134,31/03/2025,Wheel Alignment,487,,,,,
C35666,Ford,Mondeo,1.4,Cruise Control,Diesel,2017,38953,27541,Schroeder and Sons,Aberdeen,54.748374,0.233383,S107134,31/03/2025,Wheel Alignment,487,,,,,
C35666,Ford,Mondeo,1.4,Air Conditioning,Diesel,2017,38953,27541,Schroeder and Sons,Aberdeen,54.748374,0.233383,S107134,31/03/2025,Wheel Alignment,487,,,,,
C04590,Ford,Focus,1.8,Navigation,Hybrid,1993,189435,2354,"Walker, Baxter and Daniel",Brighton,53.314723,-0.5895,S13847,23/05/2023,Battery Replacement,259,,,,,
C04590,Ford,Focus,1.8,Bluetooth,Hybrid,1993,189435,2354,"Walker, Baxter and Daniel",Brighton,53.314723,-0.5895,S13847,23/05/2023,Battery Replacement,259,,,,,
C04590,Ford,Focus,1.8,Cruise Control,Hybrid,1993,189435,2354,"Walker, Baxter and Daniel",Brighton,53.314723,-0.5895,S13847,23/05/2023,Battery Replacement,259,,,,,
C04590,Ford,Focus,1.8,Heated Seats,Hybrid,1993,189435,2354,"Walker, Baxter and Daniel",Brighton,53.314723,-0.5895,S13847,23/05/2023,Battery Replacement,259,,,,,
C04590,Ford,Focus,1.8,Navigation,Hybrid,1993,189435,2354,"Walker, Baxter and Daniel",Brighton,53.314723,-0.5895,S13848,30/12/2023,Oil Change,240,,,,,
C04590,Ford,Focus,1.8,Bluetooth,Hybrid,1993,189435,2354,"Walker, Baxter and Daniel",Brighton,53.314723,-0.5895,S13848,30/12/2023,Oil Change,240,,,,,
C04590,Ford,Focus,1.8,Cruise Control,Hybrid,1993,189435,2354,"Walker, Baxter and Daniel",Brighton,53.314723,-0.5895,S13848,30/12/2023,Oil Change,240,,,,,
C04590,Ford,Focus,1.8,Heated Seats,Hybrid,1993,189435,2354,"Walker, Baxter and Daniel",Brighton,53.314723,-0.5895,S13848,30/12/2023,Oil Change,240,,,,,
C04590,Ford,Focus,1.8,Navigation,Hybrid,1993,189435,2354,"Walker, Baxter and Daniel",Brighton,53.314723,-0.5895,S13851,25/01/2022,Battery Replacement,267,,,,,
C04590,Ford,Focus,1.8,Bluetooth,Hybrid,1993,189435,2354,"Walker, Baxter and Daniel",Brighton,53.314723,-0.5895,S13851,25/01/2022,Battery Replacement,267,,,,,
C04590,Ford,Focus,1.8,Cruise Control,Hybrid,1993,189435,2354,"Walker, Baxter and Daniel",Brighton,53.314723,-0.5895,S13851,25/01/2022,Battery Replacement,267,,,,,
C04590,Ford,Focus,1.8,Heated Seats,Hybrid,1993,189435,2354,"Walker, Baxter and Daniel",Brighton,53.314723,-0.5895,S13851,25/01/2022,Battery Replacement,267,,,,,
C25791,Ford,Fiesta,1,Navigation,Petrol,1996,109297,2365,Schroeder and Sons,Aberdeen,54.748374,0.233383,S77684,06/03/2021,Oil Change,59,A38784,06/08/2024,Minor fender bender,4788,Major
C08593,Ford,Focus,1.8,Heated Seats,Petrol,2004,43888,12248,Miller-Hoover,Dundee,54.896189,-2.243713,S25959,15/12/2024,Oil Change,146,A12942,13/03/2021,Side swipe from passing vehicle,306,Minor
C08593,Ford,Focus,1.8,Bluetooth,Petrol,2004,43888,12248,Miller-Hoover,Dundee,54.896189,-2.243713,S25959,15/12/2024,Oil Change,146,A12942,13/03/2021,Side swipe from passing vehicle,306,Minor
C08593,Ford,Focus,1.8,Heated Seats,Petrol,2004,43888,12248,Miller-Hoover,Dundee,54.896189,-2.243713,S25959,15/12/2024,Oil Change,146,A12943,08/05/2023,Side swipe from passing vehicle,3958,Minor
C08593,Ford,Focus,1.8,Bluetooth,Petrol,2004,43888,12248,Miller-Hoover,Dundee,54.896189,-2.243713,S25959,15/12/2024,Oil Change,146,A12943,08/05/2023,Side swipe from passing vehicle,3958,Minor
C08593,Ford,Focus,1.8,Heated Seats,Petrol,2004,43888,12248,Miller-Hoover,Dundee,54.896189,-2.243713,S25959,15/12/2024,Oil Change,146,A12944,24/06/2023,Side panel scratch,4017,Minor
C08593,Ford,Focus,1.8,Bluetooth,Petrol,2004,43888,12248,Miller-Hoover,Dundee,54.896189,-2.243713,S25959,15/12/2024,Oil Change,146,A12944,24/06/2023,Side panel scratch,4017,Minor
C32426,VW,Passat,1.8,Heated Seats,Diesel,2012,89667,16961,Ingram-Mitchell,Durham,54.966148,-2.512489,S97444,16/03/2023,Clutch Replacement,61,A48703,23/06/2022,Windshield damage,2527,Major
C32426,VW,Passat,1.8,Bluetooth,Diesel,2012,89667,16961,Ingram-Mitchell,Durham,54.966148,-2.512489,S97444,16/03/2023,Clutch Replacement,61,A48703,23/06/2022,Windshield damage,2527,Major
C32426,VW,Passat,1.8,Navigation,Diesel,2012,89667,16961,Ingram-Mitchell,Durham,54.966148,-2.512489,S97444,16/03/2023,Clutch Replacement,61,A48703,23/06/2022,Windshield damage,2527,Major
C13283,BMW,Z4,2,Sunroof,Petrol,1996,200003,2541,Cruz-Castro,Wolverhampton,51.880035,-2.303019,S40069,29/09/2022,Coolant Flush,438,A20024,24/05/2022,Front bumper scrape,1535,Moderate
C14093,VW,Golf,1.4,Sunroof,Petrol,1986,149444,1277,Gonzales-Morales,Liverpool,54.099828,-1.796849,S42558,19/04/2025,Battery Replacement,146,A21238,09/09/2024,Fender scratch from curb,4455,Severe
C14093,VW,Golf,1.4,Heated Seats,Petrol,1986,149444,1277,Gonzales-Morales,Liverpool,54.099828,-1.796849,S42558,19/04/2025,Battery Replacement,146,A21238,09/09/2024,Fender scratch from curb,4455,Severe
C14093,VW,Golf,1.4,Sunroof,Petrol,1986,149444,1277,Gonzales-Morales,Liverpool,54.099828,-1.796849,S42558,19/04/2025,Battery Replacement,146,A21239,20/11/2021,Rear-end hit at traffic light,3982,Major
C14093,VW,Golf,1.4,Heated Seats,Petrol,1986,149444,1277,Gonzales-Morales,Liverpool,54.099828,-1.796849,S42558,19/04/2025,Battery Replacement,146,A21239,20/11/2021,Rear-end hit at traffic light,3982,Major
C14093,VW,Golf,1.4,Sunroof,Petrol,1986,149444,1277,Gonzales-Morales,Liverpool,54.099828,-1.796849,S42558,19/04/2025,Battery Replacement,146,A21240,01/09/2021,Head-on collision,485,Moderate
C14093,VW,Golf,1.4,Heated Seats,Petrol,1986,149444,1277,Gonzales-Morales,Liverpool,54.099828,-1.796849,S42558,19/04/2025,Battery Replacement,146,A21240,01/09/2021,Head-on collision,485,Moderate
C38497,VW,Passat,1.8,Air Conditioning,Petrol,1993,245682,1240,Hancock PLC,Watford,51.122801,0.608684,S115611,13/05/2024,Battery Replacement,157,A57854,26/12/2023,Rear-end hit at traffic light,3192,Severe
C38497,VW,Passat,1.8,Sunroof,Petrol,1993,245682,1240,Hancock PLC,Watford,51.122801,0.608684,S115611,13/05/2024,Battery Replacement,157,A57854,26/12/2023,Rear-end hit at traffic light,3192,Severe
C38497,VW,Passat,1.8,Navigation,Petrol,1993,245682,1240,Hancock PLC,Watford,51.122801,0.608684,S115611,13/05/2024,Battery Replacement,157,A57854,26/12/2023,Rear-end hit at traffic light,3192,Severe
C48895,Toyota,Prius,1.4,Bluetooth,Hybrid,1997,159491,3631,Sandoval Group,Bradford,53.304466,-2.996212,,,,,A73572,11/08/2024,Tire puncture during accident,201,Severe
C48895,Toyota,Prius,1.4,Cruise Control,Hybrid,1997,159491,3631,Sandoval Group,Bradford,53.304466,-2.996212,,,,,A73572,11/08/2024,Tire puncture during accident,201,Severe
C48895,Toyota,Prius,1.4,Bluetooth,Hybrid,1997,159491,3631,Sandoval Group,Bradford,53.304466,-2.996212,,,,,A73573,14/01/2021,Rear quarter panel dent,1191,Moderate
C48895,Toyota,Prius,1.4,Cruise Control,Hybrid,1997,159491,3631,Sandoval Group,Bradford,53.304466,-2.996212,,,,,A73573,14/01/2021,Rear quarter panel dent,1191,Moderate
C48895,Toyota,Prius,1.4,Bluetooth,Hybrid,1997,159491,3631,Sandoval Group,Bradford,53.304466,-2.996212,,,,,A73574,21/03/2024,Side panel scratch,2119,Major
C48895,Toyota,Prius,1.4,Cruise Control,Hybrid,1997,159491,3631,Sandoval Group,Bradford,53.304466,-2.996212,,,,,A73574,21/03/2024,Side panel scratch,2119,Major
C32327,VW,Golf,1.6,Heated Seats,Petrol,2016,59613,19561,Ingram-Mitchell,Durham,54.966148,-2.512489,,,,,A48552,10/12/2020,Windshield damage,2963,Minor
C32327,VW,Golf,1.6,Cruise Control,Petrol,2016,59613,19561,Ingram-Mitchell,Durham,54.966148,-2.512489,,,,,A48552,10/12/2020,Windshield damage,2963,Minor
C32327,VW,Golf,1.6,Air Conditioning,Petrol,2016,59613,19561,Ingram-Mitchell,Durham,54.966148,-2.512489,,,,,A48552,10/12/2020,Windshield damage,2963,Minor
C32327,VW,Golf,1.6,Heated Seats,Petrol,2016,59613,19561,Ingram-Mitchell,Durham,54.966148,-2.512489,,,,,A48553,25/09/2020,Front-end collision,2660,Moderate
C32327,VW,Golf,1.6,Cruise Control,Petrol,2016,59613,19561,Ingram-Mitchell,Durham,54.966148,-2.512489,,,,,A48553,25/09/2020,Front-end collision,2660,Moderate
C32327,VW,Golf,1.6,Air Conditioning,Petrol,2016,59613,19561,Ingram-Mitchell,Durham,54.966148,-2.512489,,,,,A48553,25/09/2020,Front-end collision,2660,Moderate
C24425,Ford,Mondeo,1.6,Heated Seats,Diesel,1992,120796,3168,Brown Inc,Plymouth,52.615955,-0.147326,S73573,03/04/2024,Clutch Replacement,445,A36661,21/09/2023,Minor parking lot accident,3265,Major
C24425,Ford,Mondeo,1.6,Air Conditioning,Diesel,1992,120796,3168,Brown Inc,Plymouth,52.615955,-0.147326,S73573,03/04/2024,Clutch Replacement,445,A36661,21/09/2023,Minor parking lot accident,3265,Major
C24425,Ford,Mondeo,1.6,Heated Seats,Diesel,1992,120796,3168,Brown Inc,Plymouth,52.615955,-0.147326,S73573,03/04/2024,Clutch Replacement,445,A36662,02/11/2022,Side mirror broken,4880,Moderate
C24425,Ford,Mondeo,1.6,Air Conditioning,Diesel,1992,120796,3168,Brown Inc,Plymouth,52.615955,-0.147326,S73573,03/04/2024,Clutch Replacement,445,A36662,02/11/2022,Side mirror broken,4880,Moderate
C24425,Ford,Mondeo,1.6,Heated Seats,Diesel,1992,120796,3168,Brown Inc,Plymouth,52.615955,-0.147326,S73570,06/06/2025,Oil Change,62,A36661,21/09/2023,Minor parking lot accident,3265,Major
C24425,Ford,Mondeo,1.6,Air Conditioning,Diesel,1992,120796,3168,Brown Inc,Plymouth,52.615955,-0.147326,S73570,06/06/2025,Oil Change,62,A36661,21/09/2023,Minor parking lot accident,3265,Major
C24425,Ford,Mondeo,1.6,Heated Seats,Diesel,1992,120796,3168,Brown Inc,Plymouth,52.615955,-0.147326,S73570,06/06/2025,Oil Change,62,A36662,02/11/2022,Side mirror broken,4880,Moderate
C24425,Ford,Mondeo,1.6,Air Conditioning,Diesel,1992,120796,3168,Brown Inc,Plymouth,52.615955,-0.147326,S73570,06/06/2025,Oil Change,62,A36662,02/11/2022,Side mirror broken,4880,Moderate
C24425,Ford,Mondeo,1.6,Heated Seats,Diesel,1992,120796,3168,Brown Inc,Plymouth,52.615955,-0.147326,S73571,16/05/2022,Clutch Replacement,110,A36661,21/09/2023,Minor parking lot accident,3265,Major
C24425,Ford,Mondeo,1.6,Air Conditioning,Diesel,1992,120796,3168,Brown Inc,Plymouth,52.615955,-0.147326,S73571,16/05/2022,Clutch Replacement,110,A36661,21/09/2023,Minor parking lot accident,3265,Major
C24425,Ford,Mondeo,1.6,Heated Seats,Diesel,1992,120796,3168,Brown Inc,Plymouth,52.615955,-0.147326,S73571,16/05/2022,Clutch Replacement,110,A36662,02/11/2022,Side mirror broken,4880,Moderate
C24425,Ford,Mondeo,1.6,Air Conditioning,Diesel,1992,120796,3168,Brown Inc,Plymouth,52.615955,-0.147326,S73571,16/05/2022,Clutch Replacement,110,A36662,02/11/2022,Side mirror broken,4880,Moderate
C22979,VW,Golf,2,Heated Seats,Diesel,1999,152537,3718,Brown Inc,Plymouth,52.615955,-0.147326,S69147,16/10/2020,Coolant Flush,326,A34486,26/06/2021,Front bumper scrape,855,Major
C22979,VW,Golf,2,Bluetooth,Diesel,1999,152537,3718,Brown Inc,Plymouth,52.615955,-0.147326,S69147,16/10/2020,Coolant Flush,326,A34486,26/06/2021,Front bumper scrape,855,Major
C22979,VW,Golf,2,Navigation,Diesel,1999,152537,3718,Brown Inc,Plymouth,52.615955,-0.147326,S69147,16/10/2020,Coolant Flush,326,A34486,26/06/2021,Front bumper scrape,855,Major
C25685,Ford,Fiesta,1.2,Sunroof,Petrol,1991,290024,385,Brewer-Sosa,Swansea,51.532466,-1.391684,,,,,A38615,29/01/2022,Minor collision at roundabout,775,Minor
C25685,Ford,Fiesta,1.2,Navigation,Petrol,1991,290024,385,Brewer-Sosa,Swansea,51.532466,-1.391684,,,,,A38615,29/01/2022,Minor collision at roundabout,775,Minor
C25685,Ford,Fiesta,1.2,Sunroof,Petrol,1991,290024,385,Brewer-Sosa,Swansea,51.532466,-1.391684,,,,,A38616,11/08/2022,Side mirror broken,261,Minor
C25685,Ford,Fiesta,1.2,Navigation,Petrol,1991,290024,385,Brewer-Sosa,Swansea,51.532466,-1.391684,,,,,A38616,11/08/2022,Side mirror broken,261,Minor
C19392,Ford,Fiesta,1.4,Air Conditioning,Petrol,2006,100565,5815,Vasquez-Murphy,Watford,51.343937,0.610865,S58449,07/02/2024,Clutch Replacement,265,A29125,10/01/2023,Minor collision at roundabout,3981,Moderate
C19392,Ford,Fiesta,1.4,Heated Seats,Petrol,2006,100565,5815,Vasquez-Murphy,Watford,51.343937,0.610865,S58449,07/02/2024,Clutch Replacement,265,A29125,10/01/2023,Minor collision at roundabout,3981,Moderate
C19392,Ford,Fiesta,1.4,Sunroof,Petrol,2006,100565,5815,Vasquez-Murphy,Watford,51.343937,0.610865,S58449,07/02/2024,Clutch Replacement,265,A29125,10/01/2023,Minor collision at roundabout,3981,Moderate
C19392,Ford,Fiesta,1.4,Air Conditioning,Petrol,2006,100565,5815,Vasquez-Murphy,Watford,51.343937,0.610865,S58448,28/09/2021,Wheel Alignment,293,A29125,10/01/2023,Minor collision at roundabout,3981,Moderate
C19392,Ford,Fiesta,1.4,Heated Seats,Petrol,2006,100565,5815,Vasquez-Murphy,Watford,51.343937,0.610865,S58448,28/09/2021,Wheel Alignment,293,A29125,10/01/2023,Minor collision at roundabout,3981,Moderate
C19392,Ford,Fiesta,1.4,Sunroof,Petrol,2006,100565,5815,Vasquez-Murphy,Watford,51.343937,0.610865,S58448,28/09/2021,Wheel Alignment,293,A29125,10/01/2023,Minor collision at roundabout,3981,Moderate
C19392,Ford,Fiesta,1.4,Air Conditioning,Petrol,2006,100565,5815,Vasquez-Murphy,Watford,51.343937,0.610865,S58451,26/08/2025,Spark Plug Replacement,175,A29125,10/01/2023,Minor collision at roundabout,3981,Moderate
C19392,Ford,Fiesta,1.4,Heated Seats,Petrol,2006,100565,5815,Vasquez-Murphy,Watford,51.343937,0.610865,S58451,26/08/2025,Spark Plug Replacement,175,A29125,10/01/2023,Minor collision at roundabout,3981,Moderate
C19392,Ford,Fiesta,1.4,Sunroof,Petrol,2006,100565,5815,Vasquez-Murphy,Watford,51.343937,0.610865,S58451,26/08/2025,Spark Plug Replacement,175,A29125,10/01/2023,Minor collision at roundabout,3981,Moderate
C16054,Toyota,RAV4,1.8,Navigation,Hybrid,2017,11989,51158,"Carlson, Whitaker and Barrett",Luton,52.744646,-1.185679,,,,,,,,,
C16054,Toyota,RAV4,1.8,Cruise Control,Hybrid,2017,11989,51158,"Carlson, Whitaker and Barrett",Luton,52.744646,-1.185679,,,,,,,,,
C16054,Toyota,RAV4,1.8,Sunroof,Hybrid,2017,11989,51158,"Carlson, Whitaker and Barrett",Luton,52.744646,-1.185679,,,,,,,,,
C17480,VW,Polo,1.6,Cruise Control,Petrol,1991,183777,1203,Wilson and Sons,York,52.27813,-0.212716,S52635,04/05/2023,Suspension Check,82,,,,,
C17480,VW,Polo,1.6,Bluetooth,Petrol,1991,183777,1203,Wilson and Sons,York,52.27813,-0.212716,S52635,04/05/2023,Suspension Check,82,,,,,
C17480,VW,Polo,1.6,Navigation,Petrol,1991,183777,1203,Wilson and Sons,York,52.27813,-0.212716,S52635,04/05/2023,Suspension Check,82,,,,,
C17480,VW,Polo,1.6,Heated Seats,Petrol,1991,183777,1203,Wilson and Sons,York,52.27813,-0.212716,S52635,04/05/2023,Suspension Check,82,,,,,
C17480,VW,Polo,1.6,Cruise Control,Petrol,1991,183777,1203,Wilson and Sons,York,52.27813,-0.212716,S52636,27/09/2021,Spark Plug Replacement,208,,,,,
C17480,VW,Polo,1.6,Bluetooth,Petrol,1991,183777,1203,Wilson and Sons,York,52.27813,-0.212716,S52636,27/09/2021,Spark Plug Replacement,208,,,,,
C17480,VW,Polo,1.6,Navigation,Petrol,1991,183777,1203,Wilson and Sons,York,52.27813,-0.212716,S52636,27/09/2021,Spark Plug Replacement,208,,,,,
C17480,VW,Polo,1.6,Heated Seats,Petrol,1991,183777,1203,Wilson and Sons,York,52.27813,-0.212716,S52636,27/09/2021,Spark Plug Replacement,208,,,,,
C17480,VW,Polo,1.6,Cruise Control,Petrol,1991,183777,1203,Wilson and Sons,York,52.27813,-0.212716,S52637,05/09/2020,Major Service,270,,,,,
C17480,VW,Polo,1.6,Bluetooth,Petrol,1991,183777,1203,Wilson and Sons,York,52.27813,-0.212716,S52637,05/09/2020,Major Service,270,,,,,
C17480,VW,Polo,1.6,Navigation,Petrol,1991,183777,1203,Wilson and Sons,York,52.27813,-0.212716,S52637,05/09/2020,Major Service,270,,,,,
C17480,VW,Polo,1.6,Heated Seats,Petrol,1991,183777,1203,Wilson and Sons,York,52.27813,-0.212716,S52637,05/09/2020,Major Service,270,,,,,
C47190,VW,Golf,1.8,Air Conditioning,Petrol,1991,236618,946,"Perez, Gordon and Thomas",Luton,53.079879,0.867981,S141661,06/08/2022,Wheel Alignment,227,A70951,01/02/2025,Windshield damage,4576,Minor
C46022,VW,Polo,1.4,Heated Seats,Petrol,2011,60490,10985,"Bailey, Grant and Carter",Sunderland,50.747838,-2.092458,,,,,A69200,11/12/2024,Minor collision at roundabout,494,Major
C46022,VW,Polo,1.4,Bluetooth,Petrol,2011,60490,10985,"Bailey, Grant and Carter",Sunderland,50.747838,-2.092458,,,,,A69200,11/12/2024,Minor collision at roundabout,494,Major
C46022,VW,Polo,1.4,Heated Seats,Petrol,2011,60490,10985,"Bailey, Grant and Carter",Sunderland,50.747838,-2.092458,,,,,A69201,06/01/2022,Rear quarter panel dent,864,Moderate
C46022,VW,Polo,1.4,Bluetooth,Petrol,2011,60490,10985,"Bailey, Grant and Carter",Sunderland,50.747838,-2.092458,,,,,A69201,06/01/2022,Rear quarter panel dent,864,Moderate
C02825,BMW,Z4,2.4,Sunroof,Petrol,2011,58602,22702,Brown Group,Bradford,53.35685,-2.446912,S08551,31/01/2024,Major Service,363,A04153,24/04/2023,Minor collision at roundabout,3684,Moderate
C02825,BMW,Z4,2.4,Bluetooth,Petrol,2011,58602,22702,Brown Group,Bradford,53.35685,-2.446912,S08551,31/01/2024,Major Service,363,A04153,24/04/2023,Minor collision at roundabout,3684,Moderate
C02825,BMW,Z4,2.4,Cruise Control,Petrol,2011,58602,22702,Brown Group,Bradford,53.35685,-2.446912,S08551,31/01/2024,Major Service,363,A04153,24/04/2023,Minor collision at roundabout,3684,Moderate
C02825,BMW,Z4,2.4,Sunroof,Petrol,2011,58602,22702,Brown Group,Bradford,53.35685,-2.446912,S08551,31/01/2024,Major Service,363,A04154,14/08/2025,Collision with pole,3519,Severe
C02825,BMW,Z4,2.4,Bluetooth,Petrol,2011,58602,22702,Brown Group,Bradford,53.35685,-2.446912,S08551,31/01/2024,Major Service,363,A04154,14/08/2025,Collision with pole,3519,Severe
C02825,BMW,Z4,2.4,Cruise Control,Petrol,2011,58602,22702,Brown Group,Bradford,53.35685,-2.446912,S08551,31/01/2024,Major Service,363,A04154,14/08/2025,Collision with pole,3519,Severe
C02825,BMW,Z4,2.4,Sunroof,Petrol,2011,58602,22702,Brown Group,Bradford,53.35685,-2.446912,S08551,31/01/2024,Major Service,363,A04155,03/04/2025,Windshield damage,607,Moderate
C02825,BMW,Z4,2.4,Bluetooth,Petrol,2011,58602,22702,Brown Group,Bradford,53.35685,-2.446912,S08551,31/01/2024,Major Service,363,A04155,03/04/2025,Windshield damage,607,Moderate
C02825,BMW,Z4,2.4,Cruise Control,Petrol,2011,58602,22702,Brown Group,Bradford,53.35685,-2.446912,S08551,31/01/2024,Major Service,363,A04155,03/04/2025,Windshield damage,607,Moderate
C01648,Ford,Fiesta,1,Heated Seats,Petrol,1993,205996,872,Smith-Houston,Leicester,51.863203,0.912489,S04997,25/12/2020,Suspension Check,358,,,,,
C01648,Ford,Fiesta,1,Cruise Control,Petrol,1993,205996,872,Smith-Houston,Leicester,51.863203,0.912489,S04997,25/12/2020,Suspension Check,358,,,,,
C01648,Ford,Fiesta,1,Bluetooth,Petrol,1993,205996,872,Smith-Houston,Leicester,51.863203,0.912489,S04997,25/12/2020,Suspension Check,358,,,,,
C06207,Toyota,RAV4,2.4,Bluetooth,Hybrid,1999,70637,12506,"Wagner, Cobb and Jenkins",Newcastle upon Tyne,53.290375,0.750833,S18722,25/12/2020,Battery Replacement,62,A09282,24/10/2022,Rear-end hit at traffic light,4420,Minor
