car_id,manufacturer,model,engine_size,fuel_type,year_of_manufacturing,mileage,price,features,dealer_id
C32667,Ford,Mondeo,2.0,Diesel,2003,105193,8297,"Bluetooth, Heated Seats",D00035
C31833,VW,Golf,1.4,Diesel,2003,68274,7631,Heated Seats,D00032
C25661,VW,Polo,1.6,Petrol,2015,54767,15905,"Bluetooth, Heated Seats, Navigation, Sunroof",D00042
C35492,Ford,Focus,1.6,Petrol,1994,227892,1404,Navigation,D00045
C31005,Toyota,Yaris,1.4,Petrol,2015,45344,17800,"Air Conditioning, Bluetooth, Heated Seats, Navigation",D00010
C37092,Toyota,Prius,1.8,Hybrid,1991,100258,4391,"Heated Seats, Sunroof",D00028
C18118,BMW,X3,3.0,Diesel,1984,322154,496,"Air Conditioning, Heated Seats, Sunroof",D00031
C35353,Ford,Mondeo,1.6,Petrol,2012,24788,21809,"Air Conditioning, Bluetooth, Navigation, Sunroof",D00022
C42154,Porsche,911,2.6,Petrol,2018,27886,96831,"Air Conditioning, Bluetooth, Heated Seats",D00031
C07719,VW,Passat,1.4,Petrol,2007,143457,6778,"Air Conditioning, Bluetooth",D00039
C49031,Ford,Mondeo,2.0,Diesel,1985,274762,581,"Air Conditioning, Navigation, Sunroof",D00043
C38701,Toyota,RAV4,2.4,Hybrid,1991,176986,3232,"Bluetooth, Cruise Control, Heated Seats",D00046
C19053,Ford,Focus,1.4,Petrol,2007,46386,12993,"Bluetooth, Cruise Control, Navigation",D00026
C02719,Ford,Mondeo,1.6,Petrol,1986,253067,648,"Bluetooth, Sunroof",D00021
C42984,Toyota,Yaris,1.2,Hybrid,1996,139422,2850,"Air Conditioning, Heated Seats, Navigation",D00016
C07558,Toyota,Yaris,1.0,Petrol,2002,109686,4074,Heated Seats,D00023
C05727,VW,Golf,1.4,Diesel,2017,22728,25636,Cruise Control,D00007
C22013,Porsche,718 Cayman,2.4,Petrol,1988,291723,850,"Air Conditioning, Bluetooth, Heated Seats, Navigation",D00048
C12158,VW,Polo,1.0,Petrol,2007,133102,4207,"Air Conditioning, Heated Seats, Navigation",D00001
C29624,Toyota,Prius,1.0,Hybrid,2013,73775,17100,"Air Conditioning, Bluetooth, Navigation",D00028
C07871,Toyota,Prius,1.4,Hybrid,2007,98458,11403,"Bluetooth, Cruise Control, Navigation",D00048
C49193,Toyota,Yaris,1.4,Petrol,2019,41780,23748,"Air Conditioning, Heated Seats, Navigation",D00042
C18740,Toyota,RAV4,2.4,Hybrid,2019,13690,66890,Bluetooth,D00043
C04365,Porsche,718 Cayman,4.0,Petrol,2009,103459,22746,Navigation,D00013
C47548,Toyota,RAV4,1.8,Hybrid,1987,169346,2287,"Bluetooth, Heated Seats, Navigation",D00010
C19714,Ford,Focus,1.4,Diesel,1990,219612,1138,"Air Conditioning, Bluetooth, Cruise Control, Heated Seats",D00027
C33036,BMW,M5,5.0,Petrol,1999,147959,13773,"Bluetooth, Cruise Control, Heated Seats, Navigation",D00047
C42426,VW,Golf,2.0,Petrol,2014,66120,18345,"Air Conditioning, Bluetooth, Navigation, Sunroof",D00038
C42099,Toyota,Prius,1.8,Hybrid,1992,239935,1455,"Cruise Control, Heated Seats, Navigation",D00029
C34720,VW,Polo,1.0,Petrol,2001,161994,2229,Cruise Control,D00035
C35333,Toyota,RAV4,2.2,Hybrid,1995,101004,7410,"Air Conditioning, Cruise Control",D00011
C05171,VW,Passat,1.4,Petrol,1998,79366,6020,Navigation,D00011
C13603,VW,Polo,1.0,Petrol,2021,15296,23644,"Bluetooth, Heated Seats",D00012
C00792,Ford,Fiesta,1.0,Petrol,2008,67377,7080,"Air Conditioning, Bluetooth, Heated Seats, Navigation",D00014
C30995,Ford,Focus,1.6,Hybrid,2004,72468,11536,"Air Conditioning, Bluetooth",D00021
C25759,Ford,Fiesta,1.0,Petrol,2003,156068,2607,"Bluetooth, Cruise Control, Sunroof",D00040
C41295,Toyota,Yaris,1.4,Hybrid,2009,7000,17780,"Air Conditioning, Cruise Control, Navigation",D00010
C14859,Ford,Mondeo,1.4,Diesel,2004,111886,7058,"Air Conditioning, Bluetooth, Navigation",D00041
C32062,BMW,X3,2.4,Diesel,2016,28090,42033,Bluetooth,D00049
C35057,VW,Passat,1.8,Diesel,1986,221191,1020,"Bluetooth, Cruise Control, Navigation, Sunroof",D00048
C12118,VW,Golf,1.6,Petrol,1999,182637,2458,"Cruise Control, Heated Seats",D00012
C47902,Toyota,Yaris,1.4,Petrol,2012,32197,15760,"Air Conditioning, Heated Seats",D00017
C01286,VW,Golf,1.8,Diesel,2000,175853,3102,"Air Conditioning, Cruise Control, Heated Seats",D00047
C16774,VW,Polo,2.0,Petrol,2015,64483,16703,Cruise Control,D00013
C16619,Ford,Fiesta,1.2,Diesel,2010,91876,7860,Sunroof,D00034
C13298,Ford,Focus,1.8,Petrol,1994,124097,3597,Navigation,D00050
C27958,Toyota,Prius,1.0,Hybrid,2014,64728,19415,Bluetooth,D00023
C39917,VW,Passat,1.4,Petrol,2002,144445,4818,"Air Conditioning, Navigation",D00036
C01044,Toyota,Yaris,1.4,Hybrid,2018,30227,28537,"Air Conditioning, Bluetooth, Cruise Control, Heated Seats",D00016
C27102,BMW,X3,2.0,Petrol,2011,69691,20236,"Air Conditioning, Heated Seats",D00033
C39077,VW,Passat,1.4,Diesel,2009,94147,11861,"Air Conditioning, Bluetooth, Navigation",D00042
C41678,Ford,Mondeo,1.6,Diesel,1990,202901,1400,"Bluetooth, Cruise Control, Navigation",D00002
C29913,BMW,Z4,2.4,Petrol,1994,120911,4698,"Air Conditioning, Bluetooth, Cruise Control",D00011
C17516,VW,Golf,1.4,Diesel,2006,92867,7864,"Bluetooth, Cruise Control, Heated Seats",D00037
C41444,BMW,Z4,2.4,Petrol,2004,102480,10515,"Bluetooth, Navigation",D00044
C15885,Toyota,Yaris,1.2,Petrol,2007,124615,5557,"Bluetooth, Cruise Control",D00023
C03170,VW,Golf,1.2,Petrol,2014,47545,15998,"Cruise Control, Heated Seats",D00004
C28639,Ford,Mondeo,1.8,Diesel,2012,83409,16777,"Bluetooth, Navigation",D00012
C36153,Ford,Mondeo,1.8,Diesel,2014,68867,21168,Cruise Control,D00020
C00427,Toyota,Yaris,1.2,Hybrid,2011,68974,13024,Air Conditioning,D00021
C32716,Ford,Mondeo,1.6,Diesel,2004,150802,5554,"Bluetooth, Heated Seats, Navigation",D00012
C39431,VW,Passat,1.6,Diesel,1984,179428,1216,"Bluetooth, Heated Seats, Sunroof",D00021
C44335,Ford,Mondeo,1.6,Petrol,2014,50807,21356,"Heated Seats, Sunroof",D00050
C34403,Ford,Focus,1.4,Petrol,1988,242365,771,"Bluetooth, Navigation, Sunroof",D00041
C42189,Toyota,Prius,1.4,Hybrid,2012,51145,21933,"Bluetooth, Cruise Control, Heated Seats, Navigation",D00008
C20437,Porsche,911,3.0,Petrol,2022,4407,154165,"Air Conditioning, Heated Seats",D00001
C15189,Toyota,Yaris,1.2,Petrol,1993,148890,1801,"Heated Seats, Sunroof",D00011
C01191,Toyota,RAV4,2.2,Hybrid,1999,89980,10476,"Air Conditioning, Cruise Control, Heated Seats, Navigation",D00029
C03230,BMW,Z4,2.2,Petrol,1988,274969,788,Cruise Control,D00046
C30791,VW,Passat,1.8,Diesel,2012,60606,20663,"Bluetooth, Cruise Control, Heated Seats, Navigation",D00014
C30249,Ford,Mondeo,1.8,Diesel,1994,145664,3154,"Bluetooth, Cruise Control, Heated Seats, Sunroof",D00006
C26269,VW,Golf,2.0,Petrol,1995,49840,5737,Sunroof,D00050
C00933,Toyota,RAV4,1.8,Petrol,1991,71702,5257,"Bluetooth, Navigation",D00030
C40825,Ford,Focus,1.4,Petrol,1989,280925,576,"Air Conditioning, Heated Seats, Navigation, Sunroof",D00013
C05357,Toyota,RAV4,2.0,Petrol,2018,36115,41967,"Air Conditioning, Cruise Control, Heated Seats, Navigation",D00020
C33567,VW,Polo,1.0,Petrol,2005,48810,6701,"Bluetooth, Heated Seats",D00022
C35330,Toyota,Prius,1.0,Hybrid,1988,347306,300,Air Conditioning,D00040
C41541,Ford,Mondeo,2.0,Diesel,1994,128615,3808,Bluetooth,D00030
C30332,VW,Passat,1.8,Diesel,1999,68608,8241,"Air Conditioning, Navigation",D00006
C41918,BMW,X3,3.0,Diesel,2010,48900,27832,"Bluetooth, Cruise Control, Heated Seats, Navigation",D00041
C14769,BMW,Z4,2.4,Petrol,1989,257888,1032,Navigation,D00007
C04531,Ford,Fiesta,1.2,Petrol,1999,84625,3784,"Bluetooth, Navigation",D00007
C02142,Ford,Mondeo,1.6,Diesel,2000,180366,3319,"Cruise Control, Navigation, Sunroof",D00039
C37332,Ford,Mondeo,2.0,Diesel,1995,198985,2261,"Bluetooth, Heated Seats, Sunroof",D00037
C21222,Ford,Mondeo,1.6,Diesel,2010,105724,11788,Sunroof,D00048
C20208,VW,Polo,1.2,Petrol,2017,24687,18840,Navigation,D00044
C46468,VW,Golf,1.2,Diesel,2017,50572,20136,"Air Conditioning, Heated Seats",D00030
C45542,Toyota,Prius,1.8,Hybrid,2006,92331,12643,"Air Conditioning, Heated Seats, Sunroof",D00011
C09325,Toyota,Yaris,1.2,Petrol,1996,133623,2487,"Bluetooth, Cruise Control",D00031
C32989,Toyota,Yaris,1.4,Petrol,1990,203434,1000,"Air Conditioning, Heated Seats, Navigation, Sunroof",D00012
C41729,VW,Polo,1.2,Petrol,1995,201289,1167,"Bluetooth, Cruise Control, Heated Seats, Navigation",D00048
C37155,Toyota,Yaris,1.4,Hybrid,2019,34055,29835,"Air Conditioning, Navigation, Sunroof",D00038
C25714,Toyota,Yaris,1.0,Petrol,1985,200249,623,"Bluetooth, Cruise Control, Heated Seats, Navigation",D00029
C20019,Toyota,Yaris,1.4,Petrol,2019,25170,26162,"Air Conditioning, Bluetooth, Cruise Control",D00012
C18925,Ford,Mondeo,1.4,Diesel,2004,88707,8363,"Air Conditioning, Bluetooth, Navigation, Sunroof",D00026
C02559,Ford,Mondeo,1.8,Diesel,2001,80340,8231,"Heated Seats, Navigation, Sunroof",D00008
C20092,Toyota,Prius,1.4,Hybrid,1999,146145,4630,"Air Conditioning, Bluetooth",D00010
C37106,BMW,M5,4.4,Petrol,2018,17255,112966,"Cruise Control, Heated Seats",D00005
C14169,VW,Golf,1.8,Petrol,1995,154656,2528,Cruise Control,D00043
C11271,VW,Passat,1.6,Diesel,2019,33035,36804,"Air Conditioning, Cruise Control, Heated Seats, Sunroof",D00042
C16571,Toyota,Prius,1.4,Hybrid,1990,258666,944,"Cruise Control, Heated Seats, Navigation",D00040
C48308,Toyota,RAV4,1.8,Hybrid,2006,30544,22175,"Air Conditioning, Bluetooth, Cruise Control, Heated Seats",D00036
C21400,VW,Passat,1.6,Petrol,1995,233774,1490,Bluetooth,D00047
C24743,Porsche,718 Cayman,2.4,Petrol,1995,175238,3904,"Heated Seats, Sunroof",D00007
C33637,VW,Passat,2.0,Diesel,1989,274664,802,"Cruise Control, Navigation, Sunroof",D00018
C06886,VW,Passat,1.6,Diesel,2006,115697,8850,"Bluetooth, Cruise Control",D00016
C35570,VW,Passat,1.6,Diesel,2020,15173,43480,Heated Seats,D00010
C46905,Toyota,Prius,1.0,Hybrid,1996,140709,3347,Air Conditioning,D00013
C40451,Porsche,718 Cayman,2.0,Petrol,1995,122848,5462,"Air Conditioning, Bluetooth, Sunroof",D00035
C09003,Ford,Focus,1.0,Diesel,2004,163638,3984,"Air Conditioning, Bluetooth, Cruise Control, Navigation",D00031
C00958,Ford,Focus,2.0,Diesel,2011,92931,15609,"Air Conditioning, Heated Seats, Sunroof",D00004
C27073,VW,Passat,1.8,Diesel,1994,239166,1477,"Bluetooth, Cruise Control, Sunroof",D00037
C02761,Toyota,Prius,1.4,Hybrid,1994,99908,4742,"Air Conditioning, Bluetooth",D00048
C48919,BMW,X3,2.4,Petrol,2011,113922,16165,"Bluetooth, Sunroof",D00011
C31010,Porsche,718 Cayman,2.4,Petrol,2001,100724,10546,"Air Conditioning, Bluetooth",D00045
C06315,Toyota,Yaris,1.0,Hybrid,1999,75167,5124,"Cruise Control, Heated Seats, Navigation",D00046
C10895,Ford,Mondeo,1.4,Diesel,2017,45717,26438,"Air Conditioning, Heated Seats, Sunroof",D00006
C42968,VW,Golf,1.6,Petrol,2003,122186,5268,"Bluetooth, Cruise Control, Navigation, Sunroof",D00023
C00370,VW,Passat,1.4,Diesel,1989,371762,264,"Air Conditioning, Navigation",D00019
C39398,VW,Passat,1.6,Diesel,1989,180383,1684,"Air Conditioning, Cruise Control, Heated Seats, Navigation",D00046
C12692,Toyota,Prius,1.0,Hybrid,2007,104081,9248,"Bluetooth, Heated Seats, Sunroof",D00016
C18474,VW,Polo,1.0,Petrol,1997,169655,1601,"Bluetooth, Cruise Control, Heated Seats, Sunroof",D00019
C34932,Ford,Focus,1.0,Diesel,2020,30448,30158,Heated Seats,D00046
C34219,Ford,Fiesta,1.4,Petrol,2000,111000,3607,Sunroof,D00009
C14533,Toyota,Prius,1.8,Hybrid,1999,141987,5429,Bluetooth,D00026
C47602,VW,Passat,1.8,Petrol,2007,192238,5097,"Cruise Control, Heated Seats, Navigation",D00033
C08872,Toyota,Prius,1.8,Hybrid,2002,103200,8948,"Air Conditioning, Heated Seats, Sunroof",D00022
C16942,VW,Passat,1.4,Diesel,2017,25214,31509,Bluetooth,D00017
C46436,Toyota,Yaris,1.0,Petrol,1987,118046,1406,"Air Conditioning, Bluetooth, Cruise Control, Sunroof",D00032
C36525,Ford,Focus,1.8,Petrol,2001,88146,7491,"Air Conditioning, Bluetooth, Cruise Control, Sunroof",D00024
C36207,Toyota,Yaris,1.0,Hybrid,2017,11350,25039,Heated Seats,D00014
C29250,Ford,Mondeo,1.4,Diesel,2005,111362,7575,Navigation,D00034
C24097,VW,Golf,2.0,Diesel,1997,153531,3228,Sunroof,D00009
C07887,Toyota,Yaris,1.4,Hybrid,1992,170164,1830,"Air Conditioning, Bluetooth, Navigation, Sunroof",D00014
C46150,Ford,Mondeo,1.8,Diesel,1985,139639,1817,"Bluetooth, Cruise Control, Heated Seats, Navigation",D00044
C43623,VW,Polo,1.2,Petrol,2012,98310,8380,"Heated Seats, Navigation",D00031
C16426,Toyota,Prius,1.0,Hybrid,2017,46253,26666,Navigation,D00003
C21093,Toyota,Prius,1.4,Hybrid,2018,45858,33809,"Bluetooth, Cruise Control, Sunroof",D00020
C22189,VW,Golf,2.0,Petrol,2000,158087,3616,"Bluetooth, Cruise Control, Navigation, Sunroof",D00028
C45538,VW,Golf,1.6,Petrol,2019,23440,29706,"Air Conditioning, Navigation, Sunroof",D00025
C05662,VW,Polo,2.0,Petrol,1991,207516,1092,"Air Conditioning, Cruise Control",D00033
C03310,Porsche,911,2.6,Petrol,1998,214105,6232,Navigation,D00026
C19149,Ford,Fiesta,1.0,Petrol,2001,154901,2304,"Air Conditioning, Cruise Control, Heated Seats, Sunroof",D00049
C03057,Toyota,RAV4,1.8,Hybrid,2015,47430,36536,Heated Seats,D00026
C01906,Ford,Mondeo,1.4,Diesel,2003,131404,5680,Sunroof,D00002
C36957,Toyota,RAV4,2.4,Hybrid,2012,87489,26495,"Air Conditioning, Heated Seats, Navigation, Sunroof",D00009
C04157,Ford,Mondeo,1.8,Petrol,2019,36223,34539,Heated Seats,D00018
C00944,Toyota,RAV4,2.2,Hybrid,1991,199870,2537,Cruise Control,D00047
C27437,VW,Polo,1.0,Diesel,2006,134867,4075,"Navigation, Sunroof",D00036
C46778,VW,Polo,1.0,Petrol,1996,123819,2173,"Air Conditioning, Cruise Control, Navigation, Sunroof",D00038
C38242,VW,Polo,1.0,Petrol,2009,113929,5577,"Air Conditioning, Cruise Control, Heated Seats",D00009
C12053,Toyota,Yaris,1.2,Hybrid,2019,31671,28007,"Bluetooth, Cruise Control, Sunroof",D00036
C02295,BMW,X3,3.0,Diesel,2012,64382,28812,"Air Conditioning, Cruise Control, Heated Seats, Sunroof",D00024
C06804,Toyota,Yaris,1.2,Petrol,2013,51990,13841,"Bluetooth, Heated Seats, Navigation, Sunroof",D00047
C13660,Toyota,RAV4,2.0,Hybrid,2005,91508,14740,"Air Conditioning, Cruise Control, Heated Seats, Navigation",D00009
C25024,Ford,Fiesta,1.0,Petrol,2020,20885,20906,Heated Seats,D00002
C45622,Toyota,Prius,1.4,Hybrid,2018,25482,38114,"Air Conditioning, Sunroof",D00007
C24892,VW,Passat,1.8,Diesel,2005,94984,10239,"Bluetooth, Navigation",D00023
C40377,VW,Golf,1.4,Diesel,2018,41678,24552,"Cruise Control, Navigation, Sunroof",D00009
C44402,Porsche,718 Cayman,4.0,Petrol,1991,231890,2340,"Cruise Control, Heated Seats, Navigation, Sunroof",D00024
C32280,Ford,Mondeo,2.0,Diesel,1986,133228,2154,Air Conditioning,D00045
C36412,VW,Passat,1.8,Diesel,2006,132825,8219,"Air Conditioning, Bluetooth",D00043
C44304,Porsche,718 Cayman,2.0,Petrol,1990,61566,6063,"Bluetooth, Heated Seats, Sunroof",D00007
C00290,VW,Polo,1.6,Diesel,2000,85142,5015,"Air Conditioning, Bluetooth",D00010
C30830,VW,Passat,1.6,Diesel,2007,99792,10652,"Bluetooth, Cruise Control",D00041
C45552,Ford,Fiesta,1.4,Petrol,2016,56002,15375,"Bluetooth, Heated Seats",D00011
C09572,Ford,Fiesta,1.2,Petrol,2007,37852,8734,"Bluetooth, Sunroof",D00020
C08823,Ford,Fiesta,1.2,Petrol,2003,173929,2459,"Air Conditioning, Bluetooth",D00020
C27478,VW,Passat,1.6,Diesel,1994,205581,1886,"Air Conditioning, Bluetooth, Cruise Control",D00028
C45186,Ford,Mondeo,1.6,Diesel,1998,193221,2598,Cruise Control,D00001
C17708,Ford,Focus,1.8,Diesel,2001,138010,5398,"Air Conditioning, Bluetooth, Cruise Control, Navigation",D00026
C05117,Porsche,718 Cayman,2.0,Petrol,1996,213198,2734,"Bluetooth, Sunroof",D00011
C29082,Toyota,Prius,1.4,Hybrid,1993,221460,1623,"Bluetooth, Sunroof",D00033
C37138,VW,Polo,2.0,Petrol,1996,108016,3466,"Air Conditioning, Cruise Control, Heated Seats",D00008
C22479,Toyota,Prius,1.8,Hybrid,2003,65597,12440,"Air Conditioning, Cruise Control",D00016
C11637,Toyota,RAV4,2.2,Hybrid,2000,150814,7019,"Bluetooth, Cruise Control",D00027
C36697,VW,Polo,1.2,Petrol,1993,281681,489,"Air Conditioning, Cruise Control",D00047
C32688,VW,Polo,1.2,Petrol,2020,3647,25755,"Air Conditioning, Cruise Control",D00028
C23574,VW,Polo,1.2,Petrol,2004,30727,7652,Sunroof,D00021
C38955,Toyota,RAV4,2.2,Petrol,2015,62961,30501,"Bluetooth, Cruise Control, Navigation, Sunroof",D00011
C22969,Toyota,Prius,1.8,Hybrid,2018,25924,43110,Bluetooth,D00013
C27143,VW,Passat,1.4,Diesel,1988,182533,1446,"Bluetooth, Cruise Control, Heated Seats, Sunroof",D00026
C31878,Porsche,911,2.2,Petrol,1986,254307,1785,Air Conditioning,D00012
C24552,BMW,X3,3.0,Diesel,1984,301090,607,"Bluetooth, Sunroof",D00030
C40284,Ford,Focus,1.0,Petrol,1998,177473,2262,"Bluetooth, Navigation",D00043
C14923,VW,Golf,1.2,Petrol,1990,50777,3166,"Cruise Control, Heated Seats, Sunroof",D00018
C43231,Ford,Mondeo,1.6,Diesel,2004,90516,8826,"Heated Seats, Navigation",D00003
C39695,Toyota,Prius,1.0,Hybrid,2007,93821,9966,Sunroof,D00007
C46748,Ford,Mondeo,1.4,Diesel,2000,69249,7322,"Air Conditioning, Sunroof",D00041
C43768,VW,Golf,1.6,Diesel,2008,80062,10511,Air Conditioning,D00001
C26843,Ford,Focus,1.6,Hybrid,1997,188175,2930,"Bluetooth, Cruise Control, Sunroof",D00026
C30179,VW,Passat,1.8,Diesel,2019,12089,43860,"Heated Seats, Sunroof",D00028
C09581,BMW,M5,4.0,Petrol,2015,60966,67954,Heated Seats,D00036
C28680,Ford,Mondeo,1.6,Diesel,2003,128417,6217,Sunroof,D00013
C32824,Porsche,718 Cayman,4.0,Petrol,2005,147787,12342,Navigation,D00012
C46876,Porsche,718 Cayman,2.4,Petrol,2016,43115,42206,Sunroof,D00043
C38984,Ford,Mondeo,2.0,Petrol,2003,49501,11561,"Heated Seats, Navigation",D00039
C49188,VW,Passat,2.0,Petrol,2016,44570,29954,"Air Conditioning, Bluetooth, Navigation, Sunroof",D00037
C06082,BMW,X3,2.4,Diesel,2007,61874,18769,"Bluetooth, Cruise Control, Heated Seats, Sunroof",D00008
C38420,VW,Polo,1.0,Petrol,2004,122789,3734,Bluetooth,D00003
C19493,VW,Polo,1.6,Diesel,2002,143409,3687,Sunroof,D00048
C01128,BMW,X3,2.4,Petrol,2019,12444,53292,"Heated Seats, Navigation, Sunroof",D00034
C27134,Ford,Mondeo,1.6,Diesel,2013,91184,16006,Bluetooth,D00046
C27721,Ford,Focus,2.0,Petrol,1998,168293,3459,"Cruise Control, Heated Seats, Navigation",D00045
C36053,VW,Polo,1.2,Petrol,2007,65517,7538,"Cruise Control, Heated Seats, Navigation",D00044
C46373,VW,Passat,1.8,Diesel,2009,77044,15164,"Air Conditioning, Bluetooth, Cruise Control, Navigation",D00035
C16414,Toyota,Yaris,1.2,Hybrid,2010,122758,8264,"Air Conditioning, Bluetooth",D00036
C39880,Toyota,Prius,1.8,Hybrid,1997,221652,2398,Navigation,D00023
C30452,VW,Polo,1.4,Petrol,1990,192946,972,"Air Conditioning, Heated Seats, Navigation",D00047
C15023,Toyota,Prius,1.0,Hybrid,1990,241051,939,"Heated Seats, Sunroof",D00003
C09236,Toyota,Prius,1.4,Hybrid,2008,80416,13854,Cruise Control,D00031
C09846,Toyota,RAV4,1.8,Hybrid,2002,112786,9791,"Air Conditioning, Navigation, Sunroof",D00006
C10021,Toyota,Prius,1.4,Hybrid,2010,119991,11854,"Cruise Control, Heated Seats, Navigation, Sunroof",D00019
C47257,Toyota,RAV4,2.4,Hybrid,1994,238534,2286,"Air Conditioning, Heated Seats, Navigation, Sunroof",D00042
C04852,Ford,Fiesta,1.4,Petrol,1995,155873,1812,Sunroof,D00045
C20297,Ford,Mondeo,1.6,Diesel,1997,202316,2244,"Cruise Control, Heated Seats",D00022
C04094,Ford,Mondeo,2.0,Diesel,2016,39813,30638,"Heated Seats, Navigation, Sunroof",D00024
C38450,VW,Passat,1.6,Diesel,2008,106278,10855,"Heated Seats, Navigation, Sunroof",D00002
C26263,VW,Passat,1.6,Diesel,1999,238481,1956,"Cruise Control, Sunroof",D00013
C48310,Toyota,RAV4,2.2,Hybrid,2012,69739,28656,"Air Conditioning, Cruise Control",D00013
C06246,Ford,Mondeo,2.0,Hybrid,2015,39314,32854,"Air Conditioning, Bluetooth, Cruise Control, Heated Seats",D00043
C43657,VW,Polo,1.4,Petrol,1990,251224,575,"Air Conditioning, Bluetooth, Navigation, Sunroof",D00048
C42309,Toyota,Yaris,1.2,Petrol,1996,165245,1921,"Air Conditioning, Bluetooth, Cruise Control, Sunroof",D00001
C01465,VW,Passat,1.6,Diesel,2010,72515,15759,Navigation,D00031
C45437,VW,Passat,2.0,Diesel,2011,29546,24631,Cruise Control,D00039
C40349,Ford,Mondeo,1.8,Diesel,1993,237895,1323,"Bluetooth, Sunroof",D00043
C24132,BMW,Z4,2.2,Petrol,1999,191045,3521,Heated Seats,D00013
C33946,VW,Golf,1.8,Petrol,2001,70617,7100,"Air Conditioning, Navigation, Sunroof",D00029
C23639,Ford,Fiesta,1.4,Petrol,1988,260493,450,Navigation,D00003
C18390,Ford,Mondeo,1.6,Diesel,2007,16576,17169,"Bluetooth, Cruise Control, Heated Seats, Navigation",D00017
C38293,VW,Polo,2.0,Petrol,2019,38237,25698,"Air Conditioning, Heated Seats, Navigation",D00014
C05287,Toyota,RAV4,1.8,Hybrid,1995,240461,2079,"Air Conditioning, Bluetooth, Cruise Control, Navigation",D00031
C10592,VW,Polo,1.0,Petrol,2000,233493,1114,"Air Conditioning, Cruise Control, Heated Seats, Navigation",D00011
C41191,VW,Passat,1.6,Diesel,2017,31884,32426,"Heated Seats, Sunroof",D00040
C38838,VW,Golf,1.6,Petrol,1995,232602,1208,"Cruise Control, Heated Seats",D00029
C19081,Ford,Focus,1.8,Petrol,1994,125237,3565,"Bluetooth, Heated Seats, Sunroof",D00045
C38551,VW,Passat,1.8,Diesel,1996,156786,3475,"Cruise Control, Sunroof",D00019
C31541,Ford,Fiesta,1.0,Petrol,2007,136399,3993,"Air Conditioning, Heated Seats, Navigation",D00033
C42499,Toyota,Prius,1.0,Hybrid,2011,72944,15050,"Air Conditioning, Navigation",D00013
C38977,Ford,Fiesta,1.4,Diesel,2018,48063,19388,"Air Conditioning, Bluetooth, Cruise Control, Sunroof",D00027
C30672,Porsche,Cayenne,3.0,Petrol,1999,106374,11719,"Air Conditioning, Cruise Control, Navigation",D00004
C43519,Ford,Fiesta,1.4,Petrol,2001,115834,3718,"Air Conditioning, Cruise Control, Heated Seats, Navigation",D00041
C20386,Ford,Mondeo,1.6,Hybrid,1991,171015,2254,"Cruise Control, Navigation, Sunroof",D00021
C14866,Toyota,Prius,1.8,Hybrid,2006,81990,13599,Heated Seats,D00029
C37975,BMW,X3,2.4,Diesel,2018,47486,42807,"Air Conditioning, Navigation",D00048
C08880,VW,Golf,1.2,Petrol,2021,11817,31314,"Air Conditioning, Bluetooth, Sunroof",D00050
C26745,Toyota,Prius,1.8,Hybrid,2008,78332,15936,"Air Conditioning, Sunroof",D00016
C32881,BMW,X3,2.0,Diesel,1995,156722,3796,"Air Conditioning, Bluetooth, Cruise Control, Sunroof",D00040
C42083,VW,Golf,1.4,Diesel,2017,35825,23784,"Heated Seats, Navigation, Sunroof",D00047
C38488,BMW,Z4,2.0,Petrol,2002,146137,5988,"Bluetooth, Cruise Control, Heated Seats",D00049
C46471,Ford,Focus,1.6,Petrol,1997,194625,2308,"Bluetooth, Cruise Control, Heated Seats, Sunroof",D00043
C22957,VW,Polo,2.0,Petrol,1993,220024,1116,"Air Conditioning, Bluetooth, Heated Seats",D00046
C10408,Toyota,Yaris,1.0,Hybrid,2019,43000,23908,"Air Conditioning, Cruise Control, Heated Seats, Sunroof",D00001
C38874,VW,Golf,1.6,Hybrid,1988,165769,1635,Sunroof,D00015
C40121,VW,Golf,1.2,Petrol,1995,126310,2592,"Air Conditioning, Bluetooth, Sunroof",D00039
